year,month,user_account_id,user_lifetime,user_intake,user_no_outgoing_activity_in_days,user_account_balance_last,user_spendings,user_has_outgoing_calls,user_has_outgoing_sms,user_use_gprs,user_does_reload,reloads_inactive_days,reloads_count,reloads_sum,calls_outgoing_count,calls_outgoing_spendings,calls_outgoing_duration,calls_outgoing_spendings_max,calls_outgoing_duration_max,calls_outgoing_inactive_days,calls_outgoing_to_onnet_count,calls_outgoing_to_onnet_spendings,calls_outgoing_to_onnet_duration,calls_outgoing_to_onnet_inactive_days,calls_outgoing_to_offnet_count,calls_outgoing_to_offnet_spendings,calls_outgoing_to_offnet_duration,calls_outgoing_to_offnet_inactive_days,calls_outgoing_to_abroad_count,calls_outgoing_to_abroad_spendings,calls_outgoing_to_abroad_duration,calls_outgoing_to_abroad_inactive_days,sms_outgoing_count,sms_outgoing_spendings,sms_outgoing_spendings_max,sms_outgoing_inactive_days,sms_outgoing_to_onnet_count,sms_outgoing_to_onnet_spendings,sms_outgoing_to_onnet_inactive_days,sms_outgoing_to_offnet_count,sms_outgoing_to_offnet_spendings,sms_outgoing_to_offnet_inactive_days,sms_outgoing_to_abroad_count,sms_outgoing_to_abroad_spendings,sms_outgoing_to_abroad_inactive_days,sms_incoming_count,sms_incoming_spendings,sms_incoming_from_abroad_count,sms_incoming_from_abroad_spendings,gprs_session_count,gprs_usage,gprs_spendings,gprs_inactive_days,last_100_reloads_count,last_100_reloads_sum,last_100_calls_outgoing_duration,last_100_calls_outgoing_to_onnet_duration,last_100_calls_outgoing_to_offnet_duration,last_100_calls_outgoing_to_abroad_duration,last_100_sms_outgoing_count,last_100_sms_outgoing_to_onnet_count,last_100_sms_outgoing_to_offnet_count,last_100_sms_outgoing_to_abroad_count,last_100_gprs_usage
2013,7,77858,2015,0,0,14.88,3.21,1,1,0,1,0,2,12.01,10,2.97,25.07,2.82,18.82,0,0,0.0,0.0,0,2,0.15,1.0,0,0,0.0,0.0,0,6,0.24,0.06,0,0,0.0,0,4,0.24,0,0,0.0,0,15,0.0,2,0.0,0,0.0,0.0,1307,3,12.005,37.43,0.0,7.12,0.0,9,3,4,0,0.0
2013,7,102080,2017,0,0,20.99,2.22,1,0,0,0,63,0,0.0,30,2.22,20.65,0.42,2.33,0,0,0.0,0.0,0,5,0.72,4.0,0,0,0.0,0.0,0,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,11,0.0,0,0.0,0,0.0,0.0,1307,1,24.0,56.5,0.0,12.18,0.0,0,0,0,0,0.0
2013,7,159526,2016,0,0,13.92,17.57,1,1,0,1,20,1,24.02,54,16.39,69.63,5.93,20.57,0,1,1.0,3.48,0,3,0.45,3.0,0,8,2.13,7.67,0,23,1.18,0.11,0,5,0.0,0,16,0.96,0,0,0.0,0,24,0.0,8,0.0,0,0.0,0.0,1307,5,37.515,205.18,3.48,58.48,7.67,49,24,22,0,0.0
2013,7,164709,2008,0,2,5.44,1.59,1,1,0,0,34,0,0.0,14,1.2,8.32,0.41,1.43,2,1,0.41,1.43,2,5,0.6,4.0,2,6,0.6,3.65,2,48,0.39,0.09,2,0,0.0,2,5,0.3,2,1,0.09,2,17,0.0,7,0.0,0,0.0,0.0,1307,6,19.51,63.0,2.58,32.42,11.03,215,0,102,12,0.0
2013,7,177935,2016,0,0,9.21,16.5,1,1,1,1,10,2,24.0,110,15.18,106.85,1.13,7.55,0,0,0.0,0.0,0,56,12.17,81.13,0,2,0.0,0.0,0,21,1.32,0.09,0,8,0.48,0,11,0.66,0,2,0.18,0,16,0.0,4,0.0,3,0.3,0.0,24,7,66.0,350.27,0.0,273.92,0.0,151,73,76,2,1.11
2013,7,339799,1300,0,0,13.71,27.37,1,1,1,1,3,7,29.05,192,27.37,261.73,8.0,15.77,0,0,0.0,0.0,0,48,7.43,75.75,0,0,0.0,0.0,0,175,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,506,0.0,0,0.0,1867,447.62,0.0,0,28,69.945,798.92,0.0,202.75,0.0,352,0,0,0,526.46
2013,7,349091,1400,0,0,18.21,8.73,1,1,0,1,29,1,12.0,47,6.03,58.63,1.67,11.13,0,0,0.0,0.0,0,16,3.03,24.43,0,1,0.0,0.0,0,40,2.7,0.09,0,19,1.14,0,5,0.3,0,14,1.26,0,18,0.0,2,0.0,0,0.0,0.0,1307,4,50.25,305.57,0.0,126.87,8.0,202,99,56,39,0.0
2013,7,368856,1282,0,0,10.03,8.59,1,0,0,1,2,2,24.0,63,8.59,62.02,2.16,14.42,0,0,0.0,0.0,0,34,5.89,39.23,0,0,0.0,0.0,0,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,8,6.0,0,0.0,0,0.0,0.0,1307,2,24.0,62.02,0.0,39.23,0.0,0,0,0,0,0.0
2013,7,398249,743,0,10,13.05,0.06,0,1,0,0,1307,0,0.0,0,0.0,0.0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,1,0.06,0.06,10,1,0.06,10,0,0.0,10,0,0.0,10,5,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0.0
2013,7,399040,364,0,30,56.38,0.0,0,0,0,1,30,1,5.0,0,0.0,0.0,0.0,0.0,58,0,0.0,0.0,58,0,0.0,0.0,58,0,0.0,0.0,58,0,0.0,0.0,74,0,0.0,74,0,0.0,74,0,0.0,74,0,0.0,0,0.0,0,0.0,0.0,1307,3,15.0,0.47,0.0,0.0,0.0,1,1,0,0,0.0
2013,7,402889,831,0,66,2.41,0.0,0,0,0,0,1307,0,0.0,0,0.0,0.0,0.0,0.0,66,0,0.0,0.0,66,0,0.0,0.0,66,0,0.0,0.0,66,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,5.27,0.0,4.27,0.0,0,0,0,0,0.0
2013,7,433305,578,0,25,26.81,0.15,1,0,0,0,1307,0,0.0,4,0.15,1.0,0.15,1.0,25,0,0.0,0.0,25,1,0.15,1.0,25,0,0.0,0.0,25,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,3.0,0.0,3.0,0.0,0,0,0,0,0.0
2013,7,997586,256,0,0,0.01,31.45,1,1,1,1,1,4,22.81,231,17.93,171.33,0.81,5.38,0,2,0.17,0.58,0,63,7.12,47.48,0,35,2.67,23.23,0,94,3.57,0.09,0,0,0.0,0,59,3.48,0,1,0.09,0,45,0.0,3,0.0,357,57.63,9.95,0,28,60.52,340.7,2.37,131.28,28.78,431,1,88,1,207.08
2013,7,1099379,293,0,7,5.24,0.0,1,0,0,0,1307,0,0.0,3,0.0,0.0,0.0,0.0,7,0,0.0,0.0,7,0,0.0,0.0,7,0,0.0,0.0,7,0,0.0,0.0,51,0,0.0,51,0,0.0,51,0,0.0,51,8,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,21.18,0.0,19.18,0.0,1,0,1,0,0.0
2013,7,1127371,155,0,6,26.48,0.0,1,0,0,0,1307,0,0.0,11,0.0,0.82,0.0,0.82,6,0,0.0,0.0,6,2,0.0,0.0,6,0,0.0,0.0,6,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,3,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,0.82,0.0,0.0,0.0,0,0,0,0,0.0
2013,7,1167789,25,1,3,23.94,0.06,1,1,0,1,25,1,24.02,13,0.0,6.88,0.0,1.93,3,0,0.0,0.0,3,0,0.0,0.0,3,0,0.0,0.0,3,5,0.06,0.06,13,1,0.0,13,1,0.06,13,0,0.0,13,18,0.0,0,0.0,0,0.0,0.0,1307,3,24.015,6.88,0.0,0.0,0.0,5,1,1,0,0.0
2013,7,80614,2017,0,0,14.93,13.19,1,1,0,0,47,0,0.0,51,9.74,52.73,1.56,6.18,1,11,1.11,3.83,1,11,1.84,12.28,1,21,1.34,6.62,1,54,3.45,0.09,0,4,0.24,0,40,2.4,0,9,0.81,0,14,0.0,3,0.0,0,0.0,0.0,1307,1,1.5,72.75,3.83,27.6,6.62,129,10,85,28,0.0
2013,7,102197,2017,0,0,27.82,22.54,1,1,0,1,11,2,24.0,31,22.54,129.42,5.95,33.05,0,0,0.0,0.0,0,20,22.54,125.23,0,0,0.0,0.0,0,3,0.0,0.0,6,0,0.0,6,1,0.0,6,0,0.0,6,5,0.0,0,0.0,0,0.0,0.0,1307,5,66.0,329.08,0.0,315.03,0.0,4,0,1,0,0.0
2013,7,127093,2008,0,3,8.92,11.76,1,1,0,1,14,2,11.01,28,11.76,78.37,2.26,15.05,3,0,0.0,0.0,3,23,7.76,51.7,3,0,0.0,0.0,3,3,0.0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,8,0.0,0,0.0,0,0.0,0.0,1307,6,23.01,265.63,0.0,155.17,0.0,18,0,8,0,0.0
2013,7,139342,2005,0,3,19.65,4.35,1,1,0,1,17,1,12.02,12,3.81,21.15,1.7,9.43,3,0,0.0,0.0,3,8,3.81,21.15,3,4,0.0,0.0,3,11,0.54,0.09,3,0,0.0,3,6,0.54,3,0,0.0,3,9,0.0,0,0.0,0,0.0,0.0,1307,5,40.02,118.65,0.0,115.53,0.0,19,0,11,0,0.0
2013,7,241100,1922,0,0,11.26,2.7,1,1,0,0,1307,0,0.0,30,1.86,15.17,0.35,2.3,0,0,0.0,0.0,0,3,0.35,2.35,0,0,0.0,0.0,0,14,0.84,0.06,1,6,0.36,1,8,0.48,1,0,0.0,1,14,0.0,0,0.0,0,0.0,0.0,56,0,0.0,41.28,0.0,15.57,0.0,56,32,24,0,3.57
2013,7,316671,1352,0,2,29.52,1.43,1,1,0,0,81,0,0.0,4,0.71,5.75,0.56,3.75,14,0,0.0,0.0,14,2,0.71,4.75,14,0,0.0,0.0,14,15,0.72,0.06,2,0,0.0,2,12,0.72,2,0,0.0,2,10,0.0,0,0.0,0,0.0,0.0,1307,2,10.0,19.43,0.0,17.9,0.0,58,0,41,14,0.0
2013,7,352684,1299,0,0,11.93,2.65,1,1,0,1,2,1,12.0,16,2.17,12.52,0.65,4.3,3,1,0.6,2.08,3,10,1.57,10.43,3,4,0.6,2.08,3,14,0.48,0.06,0,4,0.0,0,8,0.48,0,0,0.0,0,20,0.0,5,0.0,0,0.0,0.0,1307,1,12.0,42.82,2.08,35.27,2.08,37,15,20,0,0.0
2013,7,362697,1302,0,0,0.03,5.11,1,1,0,0,40,0,0.0,68,3.31,22.85,0.72,4.78,0,0,0.0,0.0,0,22,3.23,21.55,0,5,0.08,0.97,0,28,1.8,0.09,0,4,0.24,0,20,1.2,0,4,0.36,0,19,0.18,4,0.18,0,0.0,0.0,1307,2,10.0,34.77,0.0,32.03,0.97,80,7,60,4,0.0
2013,7,392714,776,0,0,0.02,12.0,1,1,0,1,30,1,12.0,18,0.0,3.92,0.0,0.7,0,0,0.0,0.0,0,5,0.0,0.0,0,0,0.0,0.0,0,204,12.0,0.06,22,0,0.0,22,203,12.0,22,0,0.0,22,15,0.0,0,0.0,0,0.0,0.0,64,4,31.5,27.98,0.0,8.08,0.0,537,0,533,0,60.84
2013,7,407873,739,0,3,23.16,0.24,1,1,0,0,88,0,0.0,2,0.0,2.02,0.0,1.35,26,0,0.0,0.0,26,0,0.0,0.0,26,0,0.0,0.0,26,4,0.24,0.06,3,4,0.24,3,0,0.0,3,0,0.0,3,11,0.0,0,0.0,0,0.0,0.0,1307,2,12.005,13.82,0.0,6.17,0.0,20,11,0,0,0.0
2013,7,426076,226,0,18,2.61,0.18,0,1,0,0,51,0,0.0,0,0.0,0.0,0.0,0.0,33,0,0.0,0.0,33,0,0.0,0.0,33,0,0.0,0.0,33,2,0.18,0.09,18,0,0.0,18,0,0.0,18,2,0.18,18,13,0.0,13,0.0,0,0.0,0.0,1307,1,6.0,41.95,0.0,27.35,0.0,69,3,30,4,0.0
2013,7,447969,662,0,2,3.45,4.05,1,1,0,0,39,0,0.0,13,0.68,4.55,0.23,1.5,2,0,0.0,0.0,2,7,0.68,4.55,2,0,0.0,0.0,2,30,3.37,0.25,6,0,0.0,6,21,1.26,6,0,0.0,6,11,0.0,0,0.0,0,0.0,0.0,1307,3,14.0,33.9,0.0,28.42,2.0,71,0,58,0,0.0
2013,7,452086,491,0,4,8.17,3.04,1,1,0,0,1307,0,0.0,6,1.78,3.97,1.78,3.65,8,1,0.0,0.0,8,1,0.0,0.0,8,2,0.0,0.0,8,16,1.26,0.09,4,0,0.0,4,6,0.36,4,10,0.9,4,7,0.18,7,0.18,0,0.0,0.0,1307,0,0.0,8.47,0.0,2.48,0.0,33,13,10,10,0.0
2013,7,925472,301,0,0,14.18,0.6,1,0,0,0,1307,0,0.0,70,0.6,4.0,0.15,1.0,0,0,0.0,0.0,0,3,0.45,3.0,0,0,0.0,0.0,0,0,0.0,0.0,82,0,0.0,82,0,0.0,82,0,0.0,82,8,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,24.02,0.0,10.05,0.0,7,0,6,0,0.0
2013,7,926458,474,0,0,7.29,10.23,1,1,0,1,30,1,5.0,36,9.21,61.83,2.42,16.1,4,0,0.0,0.0,4,24,9.06,60.4,4,0,0.0,0.0,4,17,1.02,0.06,0,0,0.0,0,17,1.02,0,0,0.0,0,10,0.0,0,0.0,0,0.0,0.0,1307,5,28.5,220.83,34.73,183.92,34.73,43,1,36,6,0.0
2013,7,984277,454,0,17,0.03,0.0,1,0,0,0,1307,0,0.0,1,0.0,0.0,0.0,0.0,17,0,0.0,0.0,17,0,0.0,0.0,17,0,0.0,0.0,17,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,7,1107056,133,0,0,0.07,0.0,1,0,0,0,1307,0,0.0,28,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,69,0,0.0,69,0,0.0,69,0,0.0,69,30,0.0,2,0.0,0,0.0,0.0,1307,0,0.0,32.43,0.0,4.63,0.0,1,0,0,1,0.0
2013,7,1124617,113,0,7,0.02,0.0,1,0,0,0,1307,0,0.0,2,0.0,0.0,0.0,0.0,7,0,0.0,0.0,7,0,0.0,0.0,7,0,0.0,0.0,7,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,7,1150018,89,0,1,13.22,1.28,1,1,0,1,30,1,5.0,30,1.22,23.55,0.62,7.2,1,0,0.0,0.0,1,9,1.22,8.1,1,0,0.0,0.0,1,1,0.06,0.06,22,0,0.0,22,1,0.06,22,0,0.0,22,9,0.0,0,0.0,0,0.0,0.0,1307,3,15.0,33.53,0.0,11.43,0.0,1,0,1,0,0.0
2013,7,1156688,15916,0,39,0.0,0.0,0,0,0,0,89,0,0.0,0,0.0,0.0,0.0,0.0,39,0,0.0,0.0,39,0,0.0,0.0,39,0,0.0,0.0,39,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,0,0.0,0,0.0,0.0,1307,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,7,1165006,56,0,2,0.0,0.0,1,0,0,0,56,0,0.0,2,0.0,0.0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,56,0,0.0,56,0,0.0,56,0,0.0,56,0,0.0,0,0.0,0,0.0,0.0,1307,1,0.0,5.47,0.0,0.0,0.0,6,0,0,0,0.0
2013,7,17882,1010,0,0,17.52,2.45,1,1,0,0,1307,0,0.0,18,2.27,15.1,0.48,3.22,0,1,0.0,0.0,0,13,2.27,15.1,0,3,0.0,0.0,0,3,0.18,0.06,4,0,0.0,4,3,0.18,4,0,0.0,4,11,0.55,6,0.55,0,0.0,0.0,1307,0,0.0,37.78,0.0,37.78,0.0,4,0,3,0,0.0
2013,7,64111,2014,0,2,87.41,13.26,1,1,1,1,12,1,0.0,15,13.0,87.15,4.26,28.4,2,0,0.0,0.0,2,6,4.25,28.35,2,0,0.0,0.0,2,5,0.26,0.15,12,0,0.0,12,0,0.0,12,0,0.0,12,29,0.0,0,0.0,3,0.38,0.0,18,4,39.02,243.87,72.5,28.35,135.93,16,0,1,5,0.38
2013,7,110609,1946,0,6,31.91,0.67,1,0,0,0,1307,0,0.0,5,0.67,4.48,0.21,1.4,6,0,0.0,0.0,6,3,0.36,2.4,6,0,0.0,0.0,6,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,8,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,23.73,0.0,12.08,0.0,0,0,0,0,0.0
2013,7,286729,1731,0,1,13.97,3.48,1,1,0,0,1307,0,0.0,8,3.06,12.78,1.8,6.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,7,0.42,0.06,1,0,0.0,1,7,0.42,1,0,0.0,1,11,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,26.13,0.0,11.08,0.0,33,0,33,0,0.0
2013,7,344041,1412,0,8,10.08,9.66,1,1,0,1,13,2,12.01,50,8.31,46.75,5.47,18.98,8,2,0.82,2.85,8,22,1.48,17.43,8,9,0.99,4.8,8,56,1.35,0.09,8,4,0.24,8,5,0.3,8,9,0.81,8,17,0.09,7,0.09,0,0.0,0.0,74,7,24.015,150.63,2.85,82.27,4.8,138,4,22,9,1.35
2013,7,354761,1309,0,0,40.09,0.51,1,1,0,0,50,0,0.0,41,0.45,4.52,0.15,1.18,0,0,0.0,0.0,0,0,0.0,0.0,0,23,0.45,2.9,0,1,0.06,0.06,27,0,0.0,27,1,0.06,27,0,0.0,27,11,0.0,2,0.0,0,0.0,0.0,1307,3,36.03,77.98,0.0,50.92,2.9,6,2,4,0,0.0
2013,7,392825,884,0,0,12.97,8.89,1,1,0,0,56,0,0.0,24,6.19,42.98,1.76,11.7,5,0,0.0,0.0,5,10,3.31,22.08,5,0,0.0,0.0,5,47,2.7,0.06,0,11,0.54,0,36,2.16,0,0,0.0,0,14,0.0,0,0.0,0,0.0,0.0,1307,3,24.015,101.08,0.0,60.35,0.0,207,48,157,0,0.0
2013,7,398876,814,0,0,28.26,0.0,1,1,0,0,44,0,0.0,14,0.0,5.32,0.0,0.92,6,0,0.0,0.0,6,0,0.0,0.0,6,0,0.0,0.0,6,3,0.0,0.0,0,0,0.0,0,3,0.0,0,0,0.0,0,16,0.0,3,0.0,0,0.0,0.0,1307,3,24.015,70.75,0.9,32.77,5.9,6,0,6,0,0.0
2013,7,421093,684,0,0,8.93,7.68,1,1,0,0,1307,0,0.0,38,7.5,53.17,1.08,7.18,0,0,0.0,0.0,0,24,7.2,48.0,0,0,0.0,0.0,0,3,0.18,0.06,1,1,0.06,1,2,0.12,1,0,0.0,1,19,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,82.1,0.0,72.43,0.0,3,1,2,0,0.0
2013,7,929218,569,0,0,0.01,4.02,1,1,0,1,22,1,4.0,69,0.3,17.75,0.15,1.5,0,0,0.0,0.0,0,55,0.3,14.15,0,0,0.0,0.0,0,76,3.72,0.06,7,2,0.12,7,74,3.6,7,0,0.0,7,21,0.0,0,0.0,0,0.0,0.0,1307,3,12.0,60.67,0.0,49.87,0.0,273,2,255,16,0.53
2013,7,982859,380,0,0,10.04,0.36,0,1,0,0,36,0,0.0,0,0.0,0.0,0.0,0.0,31,0,0.0,0.0,31,0,0.0,0.0,31,0,0.0,0.0,31,76,0.36,0.09,0,0,0.0,0,0,0.0,0,5,0.36,0,13,0.18,10,0.18,0,0.0,0.0,1307,3,27.02,22.4,0.0,13.3,0.28,387,30,245,10,0.0
2013,7,985142,423,0,0,4.0,21.11,1,1,0,1,1,3,16.0,180,20.15,264.95,4.68,31.2,0,0,0.0,0.0,0,162,20.15,245.15,0,0,0.0,0.0,0,21,0.96,0.06,0,0,0.0,0,17,0.96,0,0,0.0,0,17,0.0,0,0.0,0,0.0,0.0,1307,8,46.0,543.77,0.0,474.12,0.0,31,0,22,0,0.0
2013,7,996178,415,0,1,42.87,2.22,1,1,0,0,91,0,0.0,9,0.3,2.28,0.15,1.0,2,0,0.0,0.0,2,2,0.3,2.0,2,0,0.0,0.0,2,35,1.92,0.06,1,1,0.06,1,31,1.86,1,0,0.0,1,13,0.0,0,0.0,0,0.0,0.0,1307,1,5.0,18.12,0.0,15.62,0.0,76,6,65,0,0.0
2013,7,996949,444,0,0,5.21,5.95,1,1,0,0,47,0,0.0,23,3.13,25.48,0.43,2.85,1,0,0.0,0.0,1,23,3.13,25.48,1,0,0.0,0.0,1,48,2.82,0.06,0,0,0.0,0,47,2.82,0,0,0.0,0,8,0.0,0,0.0,0,0.0,0.0,1307,3,25.5,118.23,0.0,94.35,0.0,145,2,132,0,0.0
2013,7,30273,806,0,5,2.87,1.55,1,1,0,0,37,0,0.0,29,1.55,10.6,0.18,1.18,5,0,0.0,0.0,5,13,1.55,10.3,5,0,0.0,0.0,5,4,0.0,0.0,16,0,0.0,16,3,0.0,16,0,0.0,16,12,0.0,0,0.0,0,0.0,0.0,1307,1,6.0,50.63,0.0,42.58,0.0,44,0,43,0,0.0
2013,7,40494,1070,0,0,3.8,4.65,1,1,0,0,1307,0,0.0,9,0.99,9.83,0.32,2.1,3,0,0.0,0.0,3,8,0.99,9.58,3,0,0.0,0.0,3,61,3.66,0.06,0,39,2.34,0,22,1.32,0,0,0.0,0,10,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,25.13,0.0,23.23,0.27,121,79,42,0,0.0
2013,7,105668,2016,0,0,23.95,65.62,1,1,0,1,8,3,72.05,230,58.24,333.77,5.38,38.97,0,21,21.92,76.03,0,75,24.8,168.45,0,56,25.55,108.55,0,115,7.38,0.09,1,0,0.0,1,87,5.22,1,24,2.16,1,46,0.0,11,0.0,0,0.0,0.0,1307,14,132.08,647.15,77.1,415.52,110.12,398,5,354,27,0.0
2013,7,108218,2017,0,0,12.64,1.12,1,1,0,1,5,1,5.0,26,0.52,5.98,0.18,1.22,0,0,0.0,0.0,0,4,0.35,2.33,0,8,0.17,0.67,0,10,0.6,0.06,7,7,0.42,7,3,0.18,7,0,0.0,7,15,0.0,4,0.0,0,0.0,0.0,1307,2,10.0,23.65,0.0,4.33,2.85,37,16,20,0,0.0
2013,7,174062,2009,0,6,7.38,4.2,1,0,0,0,67,0,0.0,24,4.2,29.82,1.37,9.1,6,0,0.0,0.0,6,20,4.2,28.02,6,0,0.0,0.0,6,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,8,0.0,0,0.0,0,0.0,0.0,1307,1,6.0,80.53,0.0,70.33,0.0,0,0,0,0,0.0
2013,7,213469,1987,0,2,10.32,2.27,1,1,0,0,49,0,0.0,17,1.21,6.05,0.25,1.05,3,0,0.0,0.0,3,9,0.46,3.05,3,0,0.0,0.0,3,16,1.06,0.11,2,0,0.0,2,14,0.84,2,0,0.0,2,7,0.0,0,0.0,0,0.0,0.0,1307,1,12.0,11.6,0.0,7.63,0.0,17,0,15,0,0.0
2013,7,229878,1748,0,4,22.37,11.28,1,1,0,0,1307,0,0.0,56,10.3,52.57,1.78,6.17,4,17,6.7,23.25,4,0,0.0,0.0,4,40,10.3,46.07,4,10,0.98,0.11,7,0,0.0,7,0,0.0,7,6,0.54,7,15,0.0,10,0.0,0,0.0,0.0,1307,0,0.0,65.93,23.25,0.0,46.35,17,0,0,8,0.0
2013,7,234720,1766,0,4,5.22,2.74,1,1,0,0,47,0,0.0,20,0.58,2.68,0.29,1.0,4,0,0.0,0.0,4,2,0.0,0.0,4,0,0.0,0.0,4,21,2.16,0.11,4,0,0.0,4,3,0.18,4,0,0.0,4,11,0.0,0,0.0,0,0.0,0.0,1307,4,13.505,35.75,0.0,12.6,0.0,83,0,4,0,0.0
2013,7,258165,1448,0,2,143.56,0.0,1,0,0,1,2,1,20.0,5,0.0,3.03,0.0,1.73,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,52,0,0.0,52,0,0.0,52,0,0.0,52,8,0.0,2,0.0,0,0.0,0.0,1307,4,36.5,166.77,135.32,9.13,153.15,1,0,0,1,0.0
2013,7,297966,1724,0,0,25.1,41.16,1,1,0,1,2,4,48.08,144,41.16,216.05,6.0,12.92,0,0,0.0,0.0,0,107,24.18,161.17,0,0,0.0,0.0,0,26,0.0,0.0,2,0,0.0,2,0,0.0,2,0,0.0,2,15,0.0,0,0.0,0,0.0,0.0,1307,17,91.63,495.3,0.0,353.17,0.0,47,0,0,0,0.0
2013,7,359068,1317,0,1307,0.14,0.0,0,0,0,0,1307,0,0.0,0,0.0,0.0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,7,408244,612,0,0,1.79,12.72,1,1,0,1,30,1,5.0,77,8.32,51.75,0.63,4.17,0,1,0.42,1.45,0,36,6.99,46.62,0,8,0.83,3.13,0,69,4.4,0.11,0,25,1.5,0,36,2.16,0,7,0.63,0,13,0.0,2,0.0,0,0.0,0.0,1307,4,25.0,126.62,2.52,106.5,17.12,167,54,95,13,0.0
2013,7,933180,578,0,0,0.0,0.0,1,0,0,0,1307,0,0.0,11,0.0,1.45,0.0,0.3,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,52,0,0.0,52,0,0.0,52,0,0.0,52,5,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,21.35,0.0,7.72,0.0,2,0,0,0,0.0
2013,7,941423,446,0,7,20.74,0.0,1,0,0,0,1307,0,0.0,17,0.0,0.0,0.0,0.0,7,0,0.0,0.0,7,0,0.0,0.0,7,0,0.0,0.0,7,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,7,982172,314,0,25,3.41,0.0,1,0,0,0,59,0,0.0,2,0.0,0.0,0.0,0.0,25,0,0.0,0.0,25,0,0.0,0.0,25,0,0.0,0.0,25,0,0.0,0.0,59,0,0.0,59,0,0.0,59,0,0.0,59,0,0.0,0,0.0,0,0.0,0.0,1307,3,75.0,464.78,5.0,335.6,31.07,3,0,1,0,0.0
2013,7,1107354,15916,0,1307,0.0,0.0,0,0,0,0,1307,0,0.0,0,0.0,0.0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,1307,0,0.0,0,0.0,0,0.0,0.0,1307,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,7,1121498,162,0,1,11.39,6.48,1,1,0,0,51,0,0.0,28,3.72,26.97,0.73,4.85,4,0,0.0,0.0,4,9,1.76,11.72,4,0,0.0,0.0,4,59,2.76,0.06,1,0,0.0,1,46,2.76,1,0,0.0,1,11,0.0,0,0.0,0,0.0,0.0,49,3,12.005,57.6,5.58,20.02,11.63,170,0,110,7,0.59
