,month,user_lifetime,user_intake,user_no_outgoing_activity_in_days,user_account_balance_last,user_spendings,user_has_outgoing_calls,user_has_outgoing_sms,user_use_gprs,user_does_reload,reloads_inactive_days,reloads_count,reloads_sum,calls_outgoing_count,calls_outgoing_spendings,calls_outgoing_duration,calls_outgoing_spendings_max,calls_outgoing_duration_max,calls_outgoing_inactive_days,calls_outgoing_to_onnet_count,calls_outgoing_to_onnet_spendings,calls_outgoing_to_onnet_duration,calls_outgoing_to_onnet_inactive_days,calls_outgoing_to_offnet_count,calls_outgoing_to_offnet_spendings,calls_outgoing_to_offnet_duration,calls_outgoing_to_offnet_inactive_days,calls_outgoing_to_abroad_count,calls_outgoing_to_abroad_spendings,calls_outgoing_to_abroad_duration,calls_outgoing_to_abroad_inactive_days,sms_outgoing_count,sms_outgoing_spendings,sms_outgoing_spendings_max,sms_outgoing_inactive_days,sms_outgoing_to_onnet_count,sms_outgoing_to_onnet_spendings,sms_outgoing_to_onnet_inactive_days,sms_outgoing_to_offnet_count,sms_outgoing_to_offnet_spendings,sms_outgoing_to_offnet_inactive_days,sms_outgoing_to_abroad_count,sms_outgoing_to_abroad_spendings,sms_outgoing_to_abroad_inactive_days,sms_incoming_count,sms_incoming_spendings,sms_incoming_from_abroad_count,sms_incoming_from_abroad_spendings,gprs_session_count,gprs_usage,gprs_spendings,gprs_inactive_days,last_100_reloads_count,last_100_reloads_sum,last_100_calls_outgoing_duration,last_100_calls_outgoing_to_onnet_duration,last_100_calls_outgoing_to_offnet_duration,last_100_calls_outgoing_to_abroad_duration,last_100_sms_outgoing_count,last_100_sms_outgoing_to_onnet_count,last_100_sms_outgoing_to_offnet_count,last_100_sms_outgoing_to_abroad_count,last_100_gprs_usage
calls_outgoing_to_onnet_spendings,0.00858340232596739,-0.03166794661373187,-0.0006096498639494948,-0.018927278735934003,0.13172527698042708,0.2698646475268088,0.03570244013893368,0.05248613543894342,0.00510775240956297,0.06252305731618624,-0.05350192409335319,0.07040764316356936,0.21851360958853103,0.12157926338242167,0.320508396362084,0.24175470297788432,0.20420398932788897,0.14946144863583538,-0.028952485152870324,0.7824742106498078,1.0,0.9755789499705794,-0.028952485152870328,-0.0007325139967310026,0.008334834789302824,0.005674195393634946,-0.028952485152870328,0.5552656462413234,0.9440376409597229,0.8825828928474838,-0.028952485152870328,0.042983639434945216,0.05822057737398053,0.021812767178502675,-0.04402787993473849,0.006426982051834533,-0.007483543136795331,-0.04402787993473849,-0.007319954293153033,-0.007219904940886349,-0.04402787993473849,0.46312288142631275,0.41695507772510065,-0.04402787993473849,0.05233649160202679,0.008797930156756171,0.2244116387205247,0.04584329824445434,-0.002641177415056611,-0.002097734413782885,-0.0025217322873933145,0.001086944274801047,0.10427485027505155,0.20300180143654786,0.19229049962315098,0.8553539690961235,0.029699487038552245,0.8026603898284339,0.04862121671222055,0.004660094241442379,0.0030981769367687414,0.4673746750285248,-0.0006781981250306376
calls_outgoing_to_onnet_duration,0.013334071381242818,-0.029380961380514634,-0.0009170870391437113,-0.01781920272873224,0.12998951974195844,0.2640631779904,0.03357481475129244,0.04955887620111826,0.006488091922764385,0.05768950570052115,-0.04968483881595634,0.06875783910952041,0.2139289979071087,0.12266545566557799,0.312280401890017,0.24801509513123882,0.1714534715544311,0.1509305525034622,-0.027261687893261985,0.7858608004594014,0.9755789499705794,1.0,-0.027261687893261985,-0.00039585105557479126,0.008951422137249284,0.0062920735644088205,-0.027261687893261985,0.5559362740177503,0.9146224918540468,0.9030828827968059,-0.027261687893261985,0.044388277927145864,0.05899896847992425,0.01739202345333511,-0.041994474372866006,0.007051880435253085,-0.006719660481037045,-0.041994474372866006,-0.006734147829624981,-0.006575968668742315,-0.041994474372866006,0.4700960119458186,0.4178074618665604,-0.041994474372866006,0.04860345195715361,0.011664670567245098,0.20891517756994388,0.04555567781462487,-0.0024331855804524366,-0.0020121795476863978,-0.0021523659152470707,-0.00011586213160511901,0.10381720358538413,0.2005197840768139,0.19715019708669437,0.8825552697638311,0.029305459335906076,0.8289001046499473,0.050371435705755585,0.00550775646258333,0.0037273561168480597,0.4799765079271161,-0.00045110750780952974
calls_outgoing_to_onnet_inactive_days,0.04757717517653788,0.6176188362711592,-0.032582244971563305,0.6138158185322634,-0.16646331958922694,-0.13988927272527257,-0.7839862096134699,-0.3754302294825985,-0.06527595656607742,-0.016599486322558293,0.09707605789619754,-0.0825319917553443,-0.13694175131336828,-0.17334480097209168,-0.12699334939248713,-0.1375462653974186,-0.1621005442890279,-0.2013176065520186,0.9999999999999999,-0.04761188816976836,-0.028952485152870328,-0.027261687893261985,1.0,-0.13979221809883333,-0.13656992357401973,-0.12710558187384283,0.9999999999999999,-0.05863433533140262,-0.03555677312968223,-0.03325297549260436,0.9999999999999999,-0.11014978702389265,-0.082984221392789,-0.09558913492434801,0.472489058091054,-0.0644515709072697,-0.057608542268714216,0.472489058091054,-0.08509633621157062,-0.09134153887621536,0.472489058091054,-0.05003436203525128,-0.04994052830656352,0.472489058091054,-0.1769681539200157,-0.02719378101020455,-0.10559103947727436,-0.021266992737497527,-0.02110681464758915,-0.01613273685158215,-0.017896588999621516,0.09154384863958713,-0.1429089715845571,-0.1611596750563309,-0.15160331471159028,-0.03196664169008611,-0.14310149489864168,-0.03683620535444317,-0.1237864230982277,-0.06793047211794563,-0.09985373485429962,-0.06023913107209579,-0.024028842094910442
calls_outgoing_to_offnet_count,-0.0478370154386789,-0.15500174700306288,-0.007083600160940292,-0.09111535127007336,-0.026246440770931204,0.4733883577461358,0.1723829263456063,0.23651165097667548,0.09124134048755364,0.30566306391405096,-0.24349402862382727,0.5659147531546587,0.4145827349663978,0.8231145990509974,0.543647507893964,0.6427470338649679,0.26642632819232365,0.3590233368063935,-0.13979221809883333,0.039303099968178906,-0.0007325139967310026,-0.00039585105557479126,-0.13979221809883333,1.0,0.7869037311559195,0.7657364779691483,-0.13979221809883333,0.04640642729595515,0.0026326469641461516,0.006022422190187699,-0.13979221809883333,0.2218988703305102,0.11036871094840107,0.07650446994121655,-0.210996950181102,0.06990375052911511,0.07459817487446048,-0.210996950181102,0.135006457442864,0.14258727877295554,-0.210996950181102,-0.004478227050197128,-0.004251554413265956,-0.210996950181102,0.3924003562491892,0.058741398835870255,-0.0028304107430422516,-0.0035971471279914354,0.018730044363634568,0.013110989825108757,0.030129998251426354,-0.11485312605996752,0.5182445660101624,0.41761376507879455,0.5695468288807908,0.0014352737553959996,0.6699058901206769,0.009759923420356588,0.2214777094422759,0.06585848927944274,0.13030592979344002,0.008554779470885024,0.03564433479639573
calls_outgoing_to_offnet_spendings,-0.04628239414239261,-0.15105895229080318,-0.01585303260241155,-0.08903723049143461,0.032658678943608487,0.5681835392124001,0.16828737172643474,0.23850923040143668,0.07662138633947037,0.3193157057382835,-0.25423920300096603,0.5962594361727239,0.4985727845099719,0.698493569287194,0.6707735387270094,0.7507053265312157,0.4011222736317671,0.5454186897358166,-0.13656992357401973,0.027643453985916833,0.008334834789302824,0.008951422137249284,-0.13656992357401973,0.7869037311559195,1.0,0.9040816999765038,-0.13656992357401973,0.031144270890958684,0.007118200452391398,0.00794124074834453,-0.13656992357401973,0.22649647465375455,0.11375736625318224,0.07770413923828734,-0.21082548430856787,0.068334278953396,0.06600666534004064,-0.21082548430856787,0.13805741945929204,0.15007598958187057,-0.21082548430856787,0.0026393838385386447,0.0034085934605974965,-0.21082548430856787,0.32190815398029715,0.06782601967474419,-0.007094365272800173,0.0010397402640649933,0.010641180122709537,0.00680121271531388,0.018251961675178088,-0.09524056054419373,0.5600853971890876,0.4947955860744474,0.6501254401753422,0.011754244765469279,0.7655999034280805,0.013442354891678197,0.22193350718650526,0.06374292133253999,0.13775218090635405,0.012482623887825764,0.010572261677294428
calls_outgoing_to_offnet_duration,-0.04327875546889352,-0.1424058861902046,-0.017362694669324552,-0.08288108989262524,0.0300036646042262,0.5064296208082089,0.15655205251442786,0.21329971088092098,0.06755012702409544,0.2991030073346921,-0.23462763411292975,0.5390720044358562,0.4437283442050723,0.6608651324632925,0.6030944428217939,0.7980353189219902,0.34979387827648684,0.5756177981156788,-0.12710558187384283,0.022735401719198935,0.005674195393634946,0.0062920735644088205,-0.12710558187384283,0.7657364779691483,0.9040816999765038,1.0,-0.12710558187384283,0.024085445887359152,0.004094162224452567,0.00495346521044801,-0.12710558187384283,0.19421429708462296,0.09278376981519233,0.06316725861149765,-0.18539870574464404,0.06540559935750122,0.06574439776074593,-0.18539870574464404,0.11344291099541785,0.12234990452439064,-0.18539870574464404,-0.00035882847049216427,2.5961140595921743e-05,-0.18539870574464404,0.30156195480883086,0.05392207942940842,-0.0050477142498211785,0.0012078475536820333,0.009604050651362278,0.006289506011000843,0.016067684286674246,-0.08331472545523337,0.509632875003376,0.4343505159953815,0.6971406179148141,0.009499523170393397,0.8593554705133719,0.010377448159451515,0.18952330450802835,0.06322210225373813,0.11153485836860717,0.007853054023546064,0.009574715323524953
calls_outgoing_to_offnet_inactive_days,0.04757717517653788,0.6176188362711592,-0.032582244971563305,0.6138158185322634,-0.16646331958922694,-0.13988927272527257,-0.7839862096134699,-0.3754302294825985,-0.06527595656607742,-0.016599486322558293,0.09707605789619754,-0.0825319917553443,-0.13694175131336828,-0.17334480097209168,-0.12699334939248713,-0.1375462653974186,-0.1621005442890279,-0.2013176065520186,0.9999999999999999,-0.04761188816976836,-0.028952485152870328,-0.027261687893261985,0.9999999999999999,-0.13979221809883333,-0.13656992357401973,-0.12710558187384283,1.0,-0.05863433533140262,-0.03555677312968223,-0.03325297549260436,0.9999999999999999,-0.11014978702389265,-0.082984221392789,-0.09558913492434801,0.472489058091054,-0.0644515709072697,-0.057608542268714216,0.472489058091054,-0.08509633621157062,-0.09134153887621536,0.472489058091054,-0.05003436203525128,-0.04994052830656352,0.472489058091054,-0.1769681539200157,-0.02719378101020455,-0.10559103947727436,-0.021266992737497527,-0.02110681464758915,-0.01613273685158215,-0.017896588999621516,0.09154384863958713,-0.1429089715845571,-0.1611596750563309,-0.15160331471159028,-0.03196664169008611,-0.14310149489864168,-0.03683620535444317,-0.1237864230982277,-0.06793047211794563,-0.09985373485429962,-0.06023913107209579,-0.024028842094910442
calls_outgoing_to_abroad_count,0.03455603144153928,-0.06834043422196415,-0.005787861478474657,-0.03817924683682326,0.0968986911457151,0.24624782133662743,0.07244919055994668,0.10502287222872987,0.015183815344564781,0.10762500268644518,-0.10071883124720231,0.12074031524873728,0.21817910395500326,0.2719304808756939,0.2734372533459073,0.2233264126914308,0.17865332702877731,0.1584741942774809,-0.05863433533140262,0.7209085481280403,0.5552656462413234,0.5559362740177503,-0.05863433533140262,0.04640642729595515,0.031144270890958684,0.024085445887359152,-0.05863433533140262,1.0,0.6564784057294785,0.6706400841874279,-0.05863433533140262,0.06481450806839287,0.07478499831940148,0.04740930057689591,-0.09069729019898488,-0.003093968714361344,-0.016876611956941664,-0.09069729019898488,0.0018469048017046698,0.003310306674411676,-0.09069729019898488,0.474444595879227,0.43894786406683023,-0.09069729019898488,0.11995965903105643,0.015164563391932983,0.366442005659112,0.06078688819551867,0.0035664767416521766,0.0030676101822388635,0.01307778923600426,-0.009447837491687304,0.15451020656086165,0.2166487025063645,0.20204588163555584,0.4867229212627582,0.064152754899032,0.5588319989951255,0.07403161732679658,0.004180540184534393,0.02172633688172384,0.4219918464825462,0.027082082073494787
calls_outgoing_to_abroad_spendings,0.010491738458376872,-0.04002026517885834,-0.0013469753107606757,-0.023195601446651087,0.13854403440345706,0.30235211856386246,0.04390460525825438,0.06675373204941831,0.0033086752698632143,0.07763151868181396,-0.06606732349356306,0.08791633798270007,0.24951169844697202,0.15046896534071957,0.3544180900589743,0.26359385619656256,0.23839636130293537,0.17369799973518085,-0.03555677312968223,0.7797609286542782,0.9440376409597229,0.9146224918540468,-0.03555677312968223,0.0026326469641461516,0.007118200452391398,0.004094162224452567,-0.03555677312968223,0.6564784057294785,1.0,0.9364261813475889,-0.03555677312968224,0.05328054484252896,0.07299882882045518,0.03639079470230339,-0.055816038560093255,0.004646304607627505,-0.00938167358815128,-0.055816038560093255,-0.006227353240802131,-0.006021111771042609,-0.055816038560093255,0.5279958214254906,0.494584859068058,-0.055816038560093255,0.06848728140836537,0.004976536296033926,0.27068557507230434,0.0492252452103475,0.0005259510335291878,0.0012250993075844806,-0.002746980175906508,0.0001798755837124282,0.12687285325719494,0.23435748982116075,0.21302289483703535,0.8145911372887512,0.030406255053087753,0.8328086460657385,0.05812912994270725,0.0055963009418978325,0.006816342318533033,0.5140453594438883,0.0036269391399226508
calls_outgoing_to_abroad_duration,0.014049849395922923,-0.03667391946099685,-0.0035821126535839935,-0.021703008271123966,0.13939579792076714,0.2856913208650726,0.04101523901991103,0.062339674234854064,0.0032431401457730766,0.07060694541376233,-0.06148025621932853,0.0842197562595483,0.23536713566384831,0.15616683279135044,0.32817592589423994,0.279010591332217,0.17137437178383366,0.18598424605231068,-0.03325297549260436,0.7622202213177939,0.8825828928474838,0.9030828827968059,-0.03325297549260436,0.006022422190187699,0.00794124074834453,0.00495346521044801,-0.03325297549260436,0.6706400841874279,0.9364261813475889,1.0,-0.03325297549260436,0.06282481237624436,0.07957654321048888,0.02511036067483518,-0.053334872048122484,0.0044497070426367065,-0.008447194650732058,-0.053334872048122484,-0.0016931347338498143,-0.0007721479811786853,-0.053334872048122484,0.5644064128867591,0.5110633438655438,-0.053334872048122484,0.05956842594117998,0.004316446707471894,0.246306325165088,0.04611566030741657,0.0010866412041145757,0.0017667723976387743,-0.0016418215574045007,0.001084838342987135,0.1213713299554091,0.2274591041128849,0.22428620004685113,0.8208509226192443,0.029458408045374036,0.887784449312089,0.06774568104637596,0.006447471535826278,0.011692927616780154,0.5536734032305749,0.006076771155081973
calls_outgoing_to_abroad_inactive_days,0.04757717517653788,0.6176188362711592,-0.032582244971563305,0.6138158185322634,-0.16646331958922694,-0.13988927272527257,-0.7839862096134699,-0.3754302294825985,-0.06527595656607742,-0.016599486322558293,0.09707605789619754,-0.0825319917553443,-0.13694175131336828,-0.17334480097209168,-0.12699334939248713,-0.1375462653974186,-0.1621005442890279,-0.2013176065520186,0.9999999999999999,-0.04761188816976836,-0.028952485152870328,-0.027261687893261985,0.9999999999999999,-0.13979221809883333,-0.13656992357401973,-0.12710558187384283,0.9999999999999999,-0.05863433533140262,-0.03555677312968224,-0.03325297549260436,1.0,-0.11014978702389265,-0.082984221392789,-0.09558913492434801,0.472489058091054,-0.0644515709072697,-0.057608542268714216,0.472489058091054,-0.08509633621157062,-0.09134153887621536,0.472489058091054,-0.05003436203525128,-0.04994052830656352,0.472489058091054,-0.1769681539200157,-0.02719378101020455,-0.10559103947727436,-0.021266992737497527,-0.02110681464758915,-0.01613273685158215,-0.017896588999621516,0.09154384863958713,-0.1429089715845571,-0.1611596750563309,-0.15160331471159028,-0.03196664169008611,-0.14310149489864168,-0.03683620535444317,-0.1237864230982277,-0.06793047211794563,-0.09985373485429962,-0.06023913107209579,-0.024028842094910442
sms_outgoing_count,-0.01244248820414171,-0.12746396403783578,0.004410239323443254,-0.0737320829598666,0.015735942924360268,0.45763364736901746,0.1216947313962228,0.27262234281873465,0.1435002931962437,0.26751562042283583,-0.21751780466298962,0.4211950388261765,0.41693340376839644,0.2805561157174403,0.21281012618906928,0.2294034574851705,0.14303202718437139,0.17747405059778992,-0.11014978702389265,0.05243647390152624,0.042983639434945216,0.044388277927145864,-0.11014978702389265,0.2218988703305102,0.22649647465375455,0.19421429708462296,-0.11014978702389265,0.06481450806839287,0.05328054484252896,0.06282481237624436,-0.11014978702389265,1.0,0.6051178881236121,0.14843188336641727,-0.22256273556079922,0.232470033216715,0.1908324181902604,-0.22256273556079922,0.8785647394499194,0.8165875046982073,-0.22256273556079922,0.1812569179658128,0.16499341948881685,-0.22256273556079922,0.26166752603574606,0.0738736444133288,0.0550378130849481,0.011467053175194569,0.06214822065512592,0.051325670212285915,0.06671490052477287,-0.1350217741775721,0.4490627262206253,0.437819534197605,0.2330205648738968,0.04292052616592081,0.20095530655384208,0.058721159275451344,0.8823278345252759,0.2210694351587451,0.7695728481349327,0.18979031156500628,0.069733405530963
sms_outgoing_spendings,-0.01485921667304474,-0.09682130967512682,0.008362089581781758,-0.05574988091655864,0.02677826408949438,0.5774696460235189,0.08983275705531837,0.20644350681769105,0.14248964962231822,0.19438961180190056,-0.16074140085217384,0.3863916680985017,0.5347685264905281,0.1777886070882836,0.14324109253321995,0.1476984116554819,0.08944887542905462,0.10079656434574763,-0.082984221392789,0.06545312602935954,0.05822057737398053,0.05899896847992425,-0.082984221392789,0.11036871094840107,0.11375736625318224,0.09278376981519233,-0.082984221392789,0.07478499831940148,0.07299882882045518,0.07957654321048888,-0.082984221392789,0.6051178881236121,1.0,0.34169535348185315,-0.1683993710673178,0.15321256306052333,0.1371787048687597,-0.1683993710673178,0.5774268737123912,0.6374588853022818,-0.1683993710673178,0.1856047600733023,0.19275990372385665,-0.1683993710673178,0.36291226867240506,0.15462450451944326,0.05905376985680228,0.017453089079140165,0.03948026417774295,0.0306116881902626,0.04367254106187773,-0.12715886100557783,0.39027059471870834,0.5048358152333153,0.15225866552701975,0.05304571602130296,0.1055158524765467,0.06898138249676283,0.5658141447592646,0.14501372535119028,0.5533079438921458,0.17767792006457273,0.04975176585978158
sms_outgoing_spendings_max,-0.009559309689642897,-0.10619781610490742,0.00347518086421531,-0.06486822019217714,0.05015033362508496,0.22919244852628506,0.1069345621312168,0.24453642489305522,0.11702453823792204,0.1515044451083435,-0.1445207463379614,0.18227499494139054,0.22319016350576926,0.09995676393760328,0.08518922682072862,0.0774789727281539,0.09984686318253971,0.07891110178689088,-0.09558913492434801,0.03735959101833284,0.021812767178502675,0.01739202345333511,-0.09558913492434801,0.07650446994121655,0.07770413923828734,0.06316725861149765,-0.09558913492434801,0.04740930057689591,0.03639079470230339,0.02511036067483518,-0.09558913492434801,0.14843188336641727,0.34169535348185315,1.0,-0.19753577939694286,0.03865815827062771,0.020483403475286523,-0.19753577939694286,0.10354212199629317,0.11472616966748661,-0.19753577939694286,0.06814663912683296,0.11370706612437978,-0.19753577939694286,0.21447508492269404,0.18192351861327777,0.07646304475390142,0.0390024126464117,0.03647561243925357,0.026765779699645675,0.029102062299887606,-0.12012072283171382,0.19878595619079506,0.23405621334652874,0.08616176933127162,0.011974266083865386,0.07647678709662939,0.01771219969368225,0.17178571400460732,0.03962850108096105,0.13002547377763388,0.056399517379088625,0.03422360271929519
sms_outgoing_inactive_days,0.07243704292002899,0.5583850005127096,-0.022708171342618447,0.3184599061172513,-0.19714777676633333,-0.23436879374339223,-0.4705535939138909,-0.8040933805976099,-0.11370211545821947,-0.2555900228772407,0.39981997697147587,-0.22107074445311078,-0.2311078858196701,-0.24964875512881976,-0.19419738181124033,-0.2033465921042518,-0.22904759040641737,-0.2798915990463625,0.472489058091054,-0.07128596846145371,-0.04402787993473849,-0.041994474372866006,0.472489058091054,-0.210996950181102,-0.21082548430856787,-0.18539870574464404,0.472489058091054,-0.09069729019898488,-0.055816038560093255,-0.053334872048122484,0.472489058091054,-0.22256273556079922,-0.1683993710673178,-0.19753577939694286,1.0,-0.1297697896316345,-0.11565896881570092,1.0000000000000002,-0.1735924848817791,-0.18668011669220913,1.0000000000000002,-0.10084638320709008,-0.10074990097654954,1.0000000000000002,-0.277069318553541,-0.05246600047530331,-0.17606068418432097,-0.039291828045096365,-0.040497080462593336,-0.03134080072935577,-0.03254743330254375,0.153977628403555,-0.2664595150544552,-0.273213285098878,-0.228032633302103,-0.05098672084515783,-0.21214848216066715,-0.061197696274625124,-0.24939535081246808,-0.13664480536334705,-0.20270482854583521,-0.12210408568256553,-0.045176662666968424
sms_outgoing_to_onnet_count,-0.012988365729058635,-0.07839701133756564,-0.0008358444912967335,-0.04292549076430302,0.021846961203609627,0.12258434197867929,0.06851229500570269,0.1589814951369726,0.07991421676849686,0.12367027597211006,-0.11285794670546558,0.149968766540091,0.10978010955228269,0.09298126347860652,0.057388098120451314,0.06546148292791222,0.06697575729671953,0.07480103138025557,-0.0644515709072697,0.0008713731366144759,0.006426982051834533,0.007051880435253085,-0.0644515709072697,0.06990375052911511,0.068334278953396,0.06540559935750122,-0.0644515709072697,-0.003093968714361344,0.004646304607627505,0.0044497070426367065,-0.0644515709072697,0.232470033216715,0.15321256306052333,0.03865815827062771,-0.1297697896316345,1.0,0.8855272648657629,-0.1297697896316345,0.10444738134901015,0.11569708960508943,-0.1297697896316345,0.016460733992979537,0.019593503591983367,-0.1297697896316345,0.09969685405853525,0.0314123466014715,0.0008604024518627543,-0.001336516290000824,0.009180598085620486,0.0061034166906753905,0.0303270548496573,-0.07130292353910729,0.15476926095602792,0.128413151647929,0.07249755490392097,0.01936688037515577,0.07002033086385354,0.01917805915253401,0.23915356775330338,0.8773237187641134,0.10332120847382655,0.05949663978542393,0.023638207907580977
sms_outgoing_to_onnet_spendings,-0.02490883407512742,-0.07248295912228142,-0.003531016706248002,-0.038187891750650065,-0.02274707142484196,0.09479646868126143,0.06394102655068991,0.14174179250380073,0.064450646290403,0.11192247634572386,-0.09524474460384356,0.14396588188802348,0.06935608948879302,0.07125977643662404,0.033230584569667904,0.04895437864508808,0.02798741933876732,0.05596622075320775,-0.057608542268714216,-0.016897361927586816,-0.007483543136795331,-0.006719660481037045,-0.057608542268714216,0.07459817487446048,0.06600666534004064,0.06574439776074593,-0.057608542268714216,-0.016876611956941664,-0.00938167358815128,-0.008447194650732058,-0.057608542268714216,0.1908324181902604,0.1371787048687597,0.020483403475286523,-0.11565896881570092,0.8855272648657629,1.0,-0.11565896881570092,0.074459382458125,0.0833003029575867,-0.11565896881570092,0.0027018238083015376,0.0017736940802722605,-0.11565896881570092,0.08416270682870498,-0.003078941351672901,-0.00955427094371663,-0.00023941430796041067,0.0015816253421660474,-0.000848976295564776,0.02338658596474915,-0.05308386185700802,0.11732601722442738,0.07251791402252947,0.037078064184073514,-0.005827708060418471,0.051529065699955176,-0.006426294550721318,0.19305553904789083,0.8151382813787768,0.072124674325832,0.028457888080789646,0.01289462230566968
sms_outgoing_to_onnet_inactive_days,0.07243704292002899,0.5583850005127096,-0.022708171342618447,0.3184599061172513,-0.19714777676633333,-0.23436879374339223,-0.4705535939138909,-0.8040933805976099,-0.11370211545821947,-0.2555900228772407,0.39981997697147587,-0.22107074445311078,-0.2311078858196701,-0.24964875512881976,-0.19419738181124033,-0.2033465921042518,-0.22904759040641737,-0.2798915990463625,0.472489058091054,-0.07128596846145371,-0.04402787993473849,-0.041994474372866006,0.472489058091054,-0.210996950181102,-0.21082548430856787,-0.18539870574464404,0.472489058091054,-0.09069729019898488,-0.055816038560093255,-0.053334872048122484,0.472489058091054,-0.22256273556079922,-0.1683993710673178,-0.19753577939694286,1.0000000000000002,-0.1297697896316345,-0.11565896881570092,1.0,-0.1735924848817791,-0.18668011669220913,1.0000000000000002,-0.10084638320709008,-0.10074990097654954,1.0000000000000002,-0.277069318553541,-0.05246600047530331,-0.17606068418432097,-0.039291828045096365,-0.040497080462593336,-0.03134080072935577,-0.03254743330254375,0.153977628403555,-0.2664595150544552,-0.273213285098878,-0.228032633302103,-0.05098672084515783,-0.21214848216066715,-0.061197696274625124,-0.24939535081246808,-0.13664480536334705,-0.20270482854583521,-0.12210408568256553,-0.045176662666968424
sms_outgoing_to_offnet_count,-0.01024495810081028,-0.10006123353773899,0.017593702531262103,-0.05741982107494611,0.00536438092233211,0.3601003944673092,0.08976418051276923,0.21270660857248624,0.08866523544021088,0.19659414713488893,-0.163755593448956,0.3203745212147977,0.3239176647009962,0.18248996037425025,0.11086885210398346,0.12493677119616975,0.07065114396890179,0.0967516908452967,-0.08509633621157062,-0.0067520145944999195,-0.007319954293153033,-0.006734147829624981,-0.08509633621157062,0.135006457442864,0.13805741945929204,0.11344291099541785,-0.08509633621157062,0.0018469048017046698,-0.006227353240802131,-0.0016931347338498143,-0.08509633621157062,0.8785647394499194,0.5774268737123912,0.10354212199629317,-0.1735924848817791,0.10444738134901015,0.074459382458125,-0.1735924848817791,1.0,0.9065100153424286,-0.17359248488177909,0.04595815136130556,0.04210543337707737,-0.17359248488177909,0.16269987406745795,0.04627577887640726,0.0014027771505155545,0.004101594031094472,0.0397241574108994,0.03430631339683839,0.04251908905355675,-0.08002887448596588,0.28822310848451854,0.3337654128110291,0.12545197087981985,-0.004740449192856832,0.11316376221638738,0.0006844730623411668,0.7382633717587893,0.09802897815614992,0.8476194076699343,0.07127655590985756,0.0488480394082475
sms_outgoing_to_offnet_spendings,-0.010292636103673536,-0.10688873494258257,0.019448672557650534,-0.061811888952357695,0.012464909273865465,0.39651242723967145,0.09551628104700499,0.228690097476449,0.0948319242326387,0.20873752404550716,-0.1762699173016095,0.34719126479654466,0.3569189805029206,0.19368924119013636,0.12186618120046515,0.13512531114146356,0.07717750614352072,0.1042983217987973,-0.09134153887621536,-0.006365585908038622,-0.007219904940886349,-0.006575968668742315,-0.09134153887621536,0.14258727877295554,0.15007598958187057,0.12234990452439064,-0.09134153887621536,0.003310306674411676,-0.006021111771042609,-0.0007721479811786853,-0.09134153887621536,0.8165875046982073,0.6374588853022818,0.11472616966748661,-0.18668011669220913,0.11569708960508943,0.0833003029575867,-0.18668011669220913,0.9065100153424286,1.0,-0.18668011669220913,0.052267627496693156,0.04811507897771506,-0.18668011669220913,0.16403642090900933,0.05190142419544394,0.0033975624745040205,0.004828669957182967,0.04217555625714643,0.03697027664011463,0.044870687039144735,-0.0863932850533982,0.31377080591108913,0.36939025525614644,0.1370464988157215,-0.0045734402777658605,0.1232180879352017,0.0017059479410730615,0.7538896903047407,0.10853333873786701,0.8540587094749208,0.08032944050582647,0.05290577879552308
sms_outgoing_to_offnet_inactive_days,0.07243704292002899,0.5583850005127096,-0.022708171342618447,0.3184599061172513,-0.19714777676633333,-0.23436879374339223,-0.4705535939138909,-0.8040933805976099,-0.11370211545821947,-0.2555900228772407,0.39981997697147587,-0.22107074445311078,-0.2311078858196701,-0.24964875512881976,-0.19419738181124033,-0.2033465921042518,-0.22904759040641737,-0.2798915990463625,0.472489058091054,-0.07128596846145371,-0.04402787993473849,-0.041994474372866006,0.472489058091054,-0.210996950181102,-0.21082548430856787,-0.18539870574464404,0.472489058091054,-0.09069729019898488,-0.055816038560093255,-0.053334872048122484,0.472489058091054,-0.22256273556079922,-0.1683993710673178,-0.19753577939694286,1.0000000000000002,-0.1297697896316345,-0.11565896881570092,1.0000000000000002,-0.17359248488177909,-0.18668011669220913,1.0,-0.10084638320709008,-0.10074990097654954,1.0000000000000002,-0.277069318553541,-0.05246600047530331,-0.17606068418432097,-0.039291828045096365,-0.040497080462593336,-0.03134080072935577,-0.03254743330254375,0.153977628403555,-0.2664595150544552,-0.273213285098878,-0.228032633302103,-0.05098672084515783,-0.21214848216066715,-0.061197696274625124,-0.24939535081246808,-0.13664480536334705,-0.20270482854583521,-0.12210408568256553,-0.045176662666968424
